,0,100recon _recon 10recon _recon 1000,100recon _recon 20recon _recon 1000,200recon _recon 10recon _recon 1000,200recon _recon 20recon _recon 1000
13036,RBL2,0.6960995,2.7743928,0.7886428,0.85742664
13037,AKTIP,0.6867001,0.8382032,0.7227824,6.656227
13038,RPGRIP1L,0.636233,0.66200805,0.6508652,0.6796856
13039,FTO,0.6915443,0.75515556,0.7463186,0.8309767
13040,IRX3,0.6197269,0.6443008,0.6316939,0.67494786
13041,IRX5,0.52040744,0.5435452,0.52759045,3.2976973
13042,IRX6,0.50796485,0.52119464,0.5152439,0.53480536
13043,MMP2,0.6995105,0.8223834,0.7987219,0.7833371
13044,LPCAT2,0.67109627,0.7575992,0.69037044,0.91032577
13045,CAPNS2,0.3904751,2.0353215,0.39521122,0.41404602
13046,SLC6A2,0.36552185,0.5906697,0.37270108,0.4014644
13047,CES1,0.6623731,0.70295453,0.67934453,2.4509737
13048,CES5A,0.28109634,1.2381734,1.2434677,1.2417485
13049,GNAO1,0.670759,0.7256625,0.69419676,0.8081216
13050,AMFR,0.6962991,0.77968496,0.7522963,3.511621
13051,NUDT21,0.6948444,0.79441696,0.7869408,0.91383183
13052,OGFOD1,0.6834168,0.80636287,0.70947003,1.2460486
13053,BBS2,0.69203496,0.82398105,0.7384989,0.875318
13054,MT4,0.16982494,0.621752,0.17746574,0.6234018
13055,MT3,0.58938,4.24545,0.59973156,4.242067
13056,MT2A,0.6970617,0.80862874,0.80437046,0.8691907
13057,MT1E,0.6896464,0.74730486,0.7289439,6.800627
13058,MT1M,0.6589412,0.7215895,0.6854651,5.637248
13059,MT1A,0.58961606,0.61291695,0.60183513,0.6231703
13060,MT1B,0.12253451,0.3996977,0.14405596,0.39910924
13061,MT1F,0.6256608,0.6747532,0.6387106,4.8604827
13062,MT1G,0.6246063,0.65878725,0.6371998,0.6752565
13063,MT1H,0.4599567,0.504948,0.46553293,2.653077
13064,MT1X,0.69647646,0.8497965,0.7559777,0.86737585
13065,NUP93,0.68467164,3.9971743,0.7128284,0.840151
13066,SLC12A3,0.299872,0.3847612,0.3068484,1.3607268
13067,HERPUD1,0.69712764,0.79331845,0.8083245,0.8222107
13068,CETP,0.5098509,0.5271388,0.52022976,1.0455117
13069,NLRC5,0.6837528,0.82092494,0.7180469,0.78103805
13070,CPNE2,0.68602836,6.593318,0.7298789,6.5926275
13071,FAM192A,0.69553214,0.7810754,0.77842385,0.80146146
13072,RSPRY1,0.68169373,0.7520396,0.71256065,0.7479401
13073,ARL2BP,0.55260897,3.7055092,0.5632072,3.7065973
13074,PLLP,0.67131495,0.7329967,0.6925733,0.7228987
13075,CCL22,0.4184941,2.2651668,0.42563808,0.4434036
13076,CX3CL1,0.68673754,4.7139683,0.7316058,6.6301694
13077,CCL17,0.28699404,1.2756283,0.33793703,1.2754331
13078,CIAPIN1,0.6839813,0.74377704,0.72043544,0.7674617
13079,COQ9,0.6899736,0.757214,0.73781466,0.7727923
13080,POLR2C,0.69263196,0.7775705,0.7505591,0.773278
13081,DOK4,0.67982346,6.295677,0.70399874,0.74864984
13082,CCDC102A,0.6466683,4.831277,0.66170627,0.69672626
13083,KATNB1,0.6794835,6.3227034,0.71222407,0.7939657
13084,KIFC3,0.6918605,0.80956614,0.74331355,0.7666735
13085,CNGB1,0.3567866,1.7712277,0.36509788,0.37987545
13086,TEPP,0.386265,2.0004761,0.3953209,0.46674246
13087,ZNF319,0.6623225,4.0018444,0.6807237,0.7267285
13088,USB1,0.6874788,0.7516981,0.7255827,0.7910546
13089,MMP15,0.6706867,3.800462,0.69427335,0.72348297
13090,CFAP20,0.672282,6.0506053,0.6958337,0.77759767
13091,CSNK2A2,0.69522285,0.76206917,0.77661335,0.8192248
13092,CCDC113,0.62298393,4.8174114,0.6373717,4.8180203
13093,PRSS54,0.15947232,0.567395,0.16790849,0.56581104
13094,GINS3,0.61899227,0.6566496,0.63299334,4.7510805
13095,NDRG4,0.6847608,0.7377326,0.72112566,0.78234935
13096,SETD6,0.6652689,5.822827,0.6857295,0.72558784
13097,CNOT1,0.6970971,0.9958398,0.84091896,0.80629027
13098,SLC38A7,0.67419213,0.7306907,0.6975634,0.755713
13099,GOT2,0.69570905,0.7618707,0.7752339,0.80809426
13100,CDH8,0.4811575,0.5164447,0.4889786,1.7656548
13101,CDH11,0.6785732,6.276041,0.71111125,6.2780147
13102,CDH5,0.6861234,6.607367,0.71559644,6.6026444
13103,BEAN1,0.5711479,3.9637485,0.58204913,0.6319283
13104,TK2,0.68607223,4.219003,0.71494293,0.78072214
13105,CKLF,0.63067025,4.979272,0.64600116,4.9791384
13106,CMTM1,0.5173156,3.2665582,0.52812916,0.54846674
13107,CMTM2,0.46017918,2.6486824,0.47011232,2.649986
13108,CMTM3,0.6794464,0.7450808,0.7087172,0.7390126
13109,CMTM4,0.6768919,0.71357816,0.70282346,0.74038315
13110,DYNC1LI2,0.69714206,0.77078223,0.7809021,0.7986689
13111,NAE1,0.6849449,0.89040685,0.7170411,6.554721
13112,CA7,0.33340162,1.59598,0.34588158,1.5985525
13113,PDP2,0.6626133,5.7466164,0.6813493,5.747719
13114,CDH16,0.36191925,1.80939,0.36404827,1.8078365
13115,RRAD,0.668787,4.2736073,0.69012946,0.7294335
13116,FAM96B,0.68989,6.82974,0.74396443,0.7676216
13117,CES2,0.69154465,0.7857696,0.72913235,0.78165627
13118,CES3,0.5879515,0.62847954,0.5998671,4.217484
13119,CES4A,0.64503795,5.295004,0.6607358,5.2949476
13120,CBFB,0.6865653,0.7536338,0.7268439,6.6153274
13121,C16orf70,0.6742728,0.7489598,0.7017732,0.7505019
13122,B3GNT9,0.6546593,5.524134,0.6719869,0.8086326
13123,TRADD,0.6741523,1.0491134,0.6982664,6.072849
13124,FBXL8,0.66125,5.702396,0.67922,0.7093297
13125,HSF4,0.68429446,0.7458298,0.714838,6.5330567
13126,NOL3,0.686936,0.75975025,0.7362328,0.762058
13127,KIAA0895L,0.6891823,0.7549865,0.72425985,0.766236
13128,EXOC3L1,0.6052872,0.665375,0.6173394,1.5507798
13129,E2F4,0.69412905,0.8427327,0.75018865,7.174175
13130,ELMO3,0.64300835,5.247313,0.6564093,0.69042706
13131,LRRC29,0.61534417,1.3339298,0.6266646,0.73820126
13132,TMEM208,0.6730568,0.710751,0.6968461,6.080874
13133,FHOD1,0.68996733,0.74987173,0.74968415,0.817007
13134,SLC9A5,0.6252853,0.7252494,0.63773185,4.857584
13135,PLEKHG4,0.66162467,0.6922332,0.68054616,0.7039247
13136,KCTD19,0.4036652,2.138629,0.4146234,2.1434183
13137,LRRC36,0.47061306,0.95941806,0.4787439,0.48441023
13138,TPPP3,0.67284757,6.0676923,0.6982406,0.73761994
13139,ZDHHC1,0.6654543,5.829097,0.6995747,4.1241593
13140,HSD11B2,0.59710294,0.71252364,0.607599,0.6347451
13141,ATP6V0D1,0.6970804,0.8127349,0.8011084,0.81645477
13142,AGRP,0.27779222,1.2225678,0.30283552,0.37735164
13143,FAM65A,0.6970262,0.78001094,0.7680888,0.81444603
13144,CTCF,0.69238997,0.7678653,0.74416757,2.154172
13145,ACD,0.6748405,0.7242442,0.6970648,0.7239201
13146,PARD6A,0.62481457,4.384555,0.6384429,0.68947786
13147,ENKD1,0.67377305,0.71316206,0.7014437,0.843086
13148,C16orf86,0.62912965,0.67664915,0.6428303,0.66417444
13149,GFOD2,0.68155414,0.7364735,0.7106677,0.74857664
13150,RANBP10,0.6902146,1.1115112,0.74563205,0.79938924
13151,TSNAXIP1,0.60409397,0.89048904,0.61705106,0.7528795
13152,CENPT,0.6946774,0.75416255,0.7380249,0.81684667
13153,THAP11,0.677552,0.74449366,0.70358455,6.2507553
13154,NUTF2,0.69302046,0.7766539,0.7373364,0.7643562
13155,EDC4,0.69648236,0.77680475,0.76124156,0.79420197
13156,NRN1L,0.55168885,3.696761,0.56233084,0.7913528
13157,PSKH1,0.6838738,6.4948573,0.7662076,0.79986227
13158,CTRL,0.59653735,4.3557043,0.60914826,4.353916
13159,PSMB10,0.68142134,0.73929715,0.7071492,0.7601423
13160,LCAT,0.677026,4.6695457,0.6978373,0.7405587
13161,SLC12A4,0.6955714,0.7947164,0.767213,0.93282276
13162,DPEP3,0.37049863,0.39543653,0.37790954,0.8383895
13163,DPEP2,0.58164525,0.68188643,0.594006,4.1245804
13164,DUS2,0.6533885,0.7043874,0.6686755,5.4987965
13165,DDX28,0.6455447,0.6821139,0.66005033,0.70530105
13166,NFATC3,0.6694381,0.71097565,0.6906034,5.9513445
13167,ESRP2,0.5940856,4.3159275,0.60446364,0.68103576
13168,PLA2G15,0.6716673,0.82004124,0.6921404,1.118386
13169,SLC7A6,0.6713916,0.7148232,0.6944086,6.0181775
13170,SLC7A6OS,0.6268649,0.6793709,0.63911486,1.8177253
13171,PRMT7,0.68471587,6.541872,0.7279658,5.403517
13172,SMPD3,0.6594206,0.7061661,0.67874867,5.661176
13173,ZFP90,0.68070555,0.7304258,0.7137841,0.74517435
13174,CDH3,0.58147126,4.1179495,0.5914909,4.1178303
13175,CDH1,0.6315181,2.1786158,0.64443064,0.7086265
13176,TANGO6,0.66430295,0.7200508,0.6848803,5.8025994
13177,HAS3,0.6118631,0.6610492,0.62323195,0.6504531
13178,CHTF8,0.69155526,0.750476,0.73171264,0.7674717
13179,SNTB2,0.69121695,6.815978,0.73355764,6.8180084
13180,VPS4A,0.69702786,0.8081716,0.8019869,7.4864144
13181,COG8,0.6748186,0.74924445,0.7116107,0.7253693
13182,PDF,0.6454723,0.7280519,0.6601995,0.6878481
13183,NIP7,0.66115266,5.6861477,0.6815064,0.7648309
13184,TMED6,0.4669218,0.48263735,0.47273514,0.5122596
13185,TERF2,0.68379027,0.74332994,0.7122587,0.7696376
13186,CYB5B,0.68971115,0.79791045,0.73976594,0.771377
13187,NFAT5,0.6931363,0.7604992,0.74911547,0.77775097
13188,NQO1,0.6765325,0.9170048,0.7014666,0.75234073
13189,NOB1,0.6759572,0.7232244,0.7015997,0.7629064
13190,WWP2,0.6945603,0.7659737,0.7762254,0.88461185
13191,CLEC18A,0.43684343,0.45677048,0.44377646,2.434636
13192,PDPR,0.6924036,0.7473617,0.7249437,0.7935924
13193,CLEC18C,0.29046065,0.8851101,0.29840308,0.36150444
13194,EXOSC6,0.6846271,0.7441925,0.7140338,0.7497649
13195,AARS,0.6987877,1.1198648,0.77385736,6.809561
13196,DDX19B,0.6730428,6.0572987,0.6958236,0.74230397
13197,DDX19A,0.68757826,0.78025717,0.7227119,5.2799487
13198,ST3GAL2,0.6834206,0.7491663,0.7139231,0.80796397
13199,FUK,0.67887384,0.73813796,0.7009441,0.7261048
13200,COG4,0.6930887,0.75702286,0.76627755,0.8517635
13201,SF3B3,0.69754386,0.76931995,0.7843466,1.0172194
13202,IL34,0.6434697,0.6860846,0.6593502,0.69123703
13203,MTSS1L,0.6815575,0.7750579,0.71875614,6.4157763
13204,VAC14,0.68884915,6.7681246,0.7336253,1.1544118
13205,HYDIN,0.48497507,2.9109488,0.49237436,0.51032174
13206,CMTR2,0.66984725,5.9609394,0.69137436,5.9608946
13207,CALB2,0.5923195,0.6075665,0.60346514,4.2866154
13208,ZNF19,0.6125064,4.631736,0.62637585,0.63991
13209,CHST4,0.2817828,1.2485913,0.28900948,1.2459495
13210,TAT,0.35749432,0.3710537,0.36544943,0.39516595
13211,MARVELD3,0.5063168,0.52015376,0.51532024,0.52163374
13212,PHLPP2,0.67345583,0.7253873,0.7010213,0.75579447
13213,AP1G1,0.696789,0.8003358,0.7944067,0.78909254
13214,ATXN1L,0.6917736,0.77428395,0.7435155,0.7780931
13215,ZNF821,0.60866976,3.0015182,0.6201707,4.561079
13216,IST1,0.6974743,0.7813105,0.804749,0.81618667
13217,PKD1L3,0.41462058,1.4333241,0.42335775,0.8219805
13218,DHODH,0.6544472,0.7858821,0.6714673,5.516651
13219,TXNL4B,0.6575229,0.69157207,0.6774102,5.6064916
13220,HP,0.5836378,0.6119949,0.592341,4.146314
13221,HPR,0.51287794,0.6132332,0.52210486,0.56783783
13222,DHX38,0.6946051,0.8728026,0.7665241,0.77681524
13223,PMFBP1,0.5298323,3.0358396,0.5399148,0.58604175
13224,ZFHX3,0.6853516,0.75433195,0.72949386,0.75824064
13225,PSMD7,0.6854403,0.74036735,0.7228654,0.75124097
13226,NPIPB15,0.601247,2.0355654,0.611737,0.68776554
13227,CLEC18B,0.43405735,2.414705,0.4469356,0.45386273
13228,GLG1,0.6967976,0.8227053,0.7844706,0.8096602
13229,RFWD3,0.6718638,0.73873544,0.69340193,0.7313795
13230,MLKL,0.6645161,4.723334,0.6853376,5.8067875
13231,FA2H,0.5682353,0.59277856,0.5785309,0.5878964
13232,WDR59,0.6934831,0.78758764,0.74812865,7.0226984
13233,ZNRF1,0.6776099,0.75877213,0.7030823,6.0634503
13234,LDHD,0.6595681,0.7182483,0.67668533,5.6613445
13235,ZFP1,0.64969456,2.8990085,0.66529083,5.403507
13236,CTRB2,0.44347367,2.499787,0.4493909,2.4998085
13237,CTRB1,0.44603428,0.47849423,0.4545609,0.6527075
13238,BCAR1,0.6946221,2.8092222,0.7830286,0.78934443
13239,CFDP1,0.6879122,0.7419066,0.7329079,0.7875748
13240,TMEM170A,0.6729809,6.07349,0.6978745,0.79297495
13241,CHST6,0.56799006,3.9243982,0.57841307,3.9254968
13242,CHST5,0.5118905,3.208818,0.52002865,0.55937296
13243,TMEM231,0.65515536,5.5478816,0.67423815,0.76734287
13244,GABARAPL2,0.6971873,0.81087625,0.8363764,0.92526656
13245,ADAT1,0.6582576,1.3273144,0.6751573,0.75899386
13246,KARS,0.6968848,0.84039223,0.78615296,7.4947042
13247,TERF2IP,0.6967504,0.8323567,0.7862274,0.7867099
13248,CNTNAP4,0.45521486,1.6390628,0.46393198,2.612381
13249,MON1B,0.6886266,0.7968869,0.7368181,0.75821614
13250,SYCE1L,0.5482609,3.653079,0.55803955,0.5723265
13251,ADAMTS18,0.4280247,0.4367359,0.43709695,0.9350417
13252,NUDT7,0.57163024,3.9716067,0.5828541,0.71613425
13253,VAT1L,0.6101802,4.5986996,0.6224389,0.67478925
13254,CLEC3A,0.17642657,0.55448425,0.18018472,0.6520508
13255,WWOX,0.65200603,0.6870055,0.66858584,5.4656954
13256,MAF,0.6916608,0.75015396,0.73644364,0.7938671
13257,DYNLRB2,0.46988064,2.7507873,0.47722906,0.49058184
13258,CDYL2,0.65067,0.69443196,0.66792053,0.7042839
13259,CMC2,0.6703327,0.73187155,0.698113,5.9855437
13260,CENPN,0.60008734,0.6333336,0.61183256,4.4126077
13261,ATMIN,0.692704,0.7600676,0.75784725,0.76967657
13262,C16orf46,0.5829736,4.1373568,0.5944193,0.60888064
13263,GCSH,0.6449277,0.68267506,0.660455,0.68059593
13264,PKD1L2,0.5994558,4.4063416,0.61044914,4.405252
13265,BCO1,0.39517373,0.4223512,0.40432036,0.42018494
13266,GAN,0.6741211,0.7131823,0.69327796,6.1166883
13267,CMIP,0.69326764,1.1754146,0.7515914,0.830269
13268,PLCG2,0.66903806,0.7091735,0.6889515,5.950323
13269,SDR42E1,0.5906191,0.6201874,0.60251784,4.264454
13270,HSD17B2,0.3904262,2.036383,0.3972248,0.4504945
13271,MPHOSPH6,0.65956503,0.7017756,0.679741,0.7132575
13272,CDH13,0.67232156,0.7340277,0.69481695,6.0474863
13273,HSBP1,0.6948522,0.76067626,0.7552318,1.0415581
13274,MLYCD,0.6783444,3.7315402,0.7066369,1.4336249
13275,OSGIN1,0.65081006,0.6888542,0.6678717,0.7082248
13276,NECAB2,0.53668195,3.5033526,0.54659563,3.501694
13277,SLC38A8,0.22820503,0.9259837,0.2540332,0.92334735
13278,MBTPS1,0.6968805,0.7800197,0.7617705,2.3050418
13279,HSDL1,0.67932194,0.72794247,0.70691705,0.7542932
13280,DNAAF1,0.5527281,0.6217521,0.56300026,3.7093358
13281,TAF1C,0.69518656,0.7883823,0.7409904,7.282058
13282,ADAD2,0.44773144,0.4712978,0.45905554,0.46293497
13283,KCNG4,0.21461649,0.84145844,0.25241962,0.81074065
13284,WFDC1,0.6332093,0.66010404,0.6496034,0.6717116
13285,ATP2C2,0.5758925,0.6426544,0.5871651,0.6036279
13286,TLDC1,0.65728307,5.590058,0.6747855,0.7229612
13287,COTL1,0.6940868,0.7765307,0.791816,0.7930421
13288,KLHL36,0.6651221,0.7147944,0.6858396,0.8829491
13289,USP10,0.6923195,0.8123623,0.750592,7.01215
13290,CRISPLD2,0.69559544,0.781471,0.7567335,0.83394724
13291,ZDHHC7,0.6946288,0.7806557,0.7679557,7.227079
13292,KIAA0513,0.6886952,0.7498543,0.72331774,0.75240237
13293,FAM92B,0.3020668,1.3775973,0.34336397,1.3816333
13294,GSE1,0.6971536,0.83608353,0.7754249,0.7734022
13295,GINS2,0.5695107,0.6200903,3.9430602,1.5617577
13296,C16orf74,0.55414987,3.7235162,0.56451243,3.7266245
13297,EMC8,0.67192215,0.72257775,0.69195086,5.851441
13298,COX4I1,0.6983092,0.8491384,0.7894922,0.8422706
13299,IRF8,0.6379734,0.672601,0.65455925,5.1216855
13300,FOXF1,0.62170917,0.64249414,0.6347139,4.803503
13301,MTHFSD,0.66866595,1.7771144,0.69124633,0.8426597
13302,FOXC2,0.5685122,0.6023403,0.5797351,3.927463
13303,FOXL1,0.56649935,3.8993704,0.57700515,0.58813745
13304,C16orf95,0.58108693,4.1120443,0.5919372,4.11204
13305,FBXO31,0.69514143,0.8814321,0.74955994,2.9557254
13306,MAP1LC3B,0.6993668,0.7851872,0.8551024,0.79827106
13307,ZCCHC14,0.6928754,0.7753624,0.74129003,0.7807059
13308,JPH3,0.55551094,3.7466726,0.5656125,0.58339053
13309,KLHDC4,0.68577266,0.74747086,0.7278113,0.75021625
13310,SLC7A5,0.6874383,0.7589249,0.73551655,0.76038736
13311,CA5A,0.266376,1.1493584,0.27162835,0.51867604
13312,BANP,0.66594356,0.7404649,0.6839129,5.680813
13313,ZNF469,0.6126084,0.669994,0.62614745,0.64956063
13314,ZFPM1,0.6478065,0.6871023,0.66354537,5.354213
13315,ZC3H18,0.6906107,0.7714666,0.7419987,1.0504242
13316,IL17C,0.23734811,0.9764227,0.24468838,0.54179597
13317,CYBA,0.6869698,0.74745,0.72215915,0.8234244
13318,MVD,0.688302,0.78172076,0.7295155,1.5496774
13319,SNAI3,0.5535341,0.5809183,0.5631109,3.7157521
13320,RNF166,0.67957646,0.7218,0.7127908,0.74524254
13321,CTU2,0.6618226,0.6976278,0.6814268,5.725939
13322,PIEZO1,0.6972984,0.8231065,0.76698506,7.522004
13323,CDT1,0.581032,4.099551,0.5908908,3.1774104
13324,APRT,0.6905392,0.7853336,0.72557396,0.7807487
13325,GALNS,0.6771579,6.2222123,0.7050903,0.7299608
13326,TRAPPC2L,0.6830868,0.7504173,0.7171769,0.7839541
13327,PABPN1L,0.31132215,0.3510455,1.4437623,0.3927074
13328,CBFA2T3,0.66039836,0.7025373,0.6771323,1.1439437
13329,ACSF3,0.6728692,0.7418312,0.70433426,0.75648737
13330,CDH15,0.47496468,2.7989216,0.48739114,0.52602786
13331,SLC22A31,0.4962894,0.5241674,0.5003585,0.58574414
13332,ZNF778,0.66171056,5.729251,0.67804325,5.728814
13333,ANKRD11,0.69764656,0.87859195,0.76139605,0.81439495
13334,SPG7,0.69722867,0.8066547,0.7854831,0.8076328
13335,RPL13,0.6724661,0.82170355,0.8819418,0.9016507
13336,CPNE7,0.55532306,3.7416441,0.56548303,0.597173
13337,DPEP1,0.45611322,2.6163483,0.4589828,2.6164865
13338,CHMP1A,0.6970266,0.7786011,0.8148393,0.79029727
13339,SPATA33,0.63936114,0.6712954,0.6530836,0.7299621
13340,CDK10,0.69269025,7.02101,0.7452732,0.8009564
13341,SPATA2L,0.65108037,4.683782,0.6716144,0.72247016
13342,VPS9D1,0.6806816,0.78368646,0.70916265,6.3820515
13343,ZNF276,0.68255794,0.7220164,0.7139052,6.434935
13344,FANCA,0.60613513,4.515379,0.6182318,1.0207313
13345,SPIRE2,0.62963223,0.6547958,0.6433515,0.6584031
13346,TCF25,0.6974808,0.80823845,0.8120824,1.8667259
13347,MC1R,0.647713,0.68263096,0.6646485,0.68311894
13348,TUBB3,0.6390891,0.683224,0.65393656,0.6923877
13349,DEF8,0.69524974,7.264523,0.7650836,0.84437966
13350,CENPBD1,0.58781976,4.2168746,0.59978545,4.2165704
13351,DBNDD1,0.6437135,5.2715006,0.65861624,0.7111223
13352,GAS8,0.66164714,0.6979337,0.68220246,0.71222734
13353,PRDM7,0.55511284,0.5565569,0.17113139,0.34504008
13354,DOC2B,0.66856074,0.7775629,0.68865705,0.7245485
13355,RPH3AL,0.6455617,0.67959,0.66240245,5.3054876
13356,C17orf97,0.5950003,4.3276496,0.6067438,4.328945
13357,VPS53,0.69063276,0.75865614,0.76078224,0.85823387
13358,FAM57A,0.65833163,5.6206074,0.6757127,1.1871701
13359,GEMIN4,0.6805789,0.7365636,0.70983267,0.7532085
13360,GLOD4,0.6879495,0.8368485,0.7204716,0.7602739
13361,NXN,0.68413365,6.499479,0.7244906,0.7803652
13362,TIMM22,0.6734709,0.7149561,0.6948254,6.0851955
13363,ABR,0.6974892,0.81167173,0.80645925,0.8306425
13364,BHLHA9,0.55106187,0.5256034,0.18844426,0.55094457
13365,TUSC5,0.5383711,3.5244532,0.54707694,1.3010533
13366,YWHAE,0.6929891,0.8174273,0.8388603,1.0178753
13367,CRK,0.69472045,0.77234423,0.7523187,0.785621
13368,MYO1C,0.6982446,0.799371,0.8277158,0.81889975
13369,INPP5K,0.69181406,0.7616572,0.7433106,0.76465964
13370,PITPNA,0.6970422,0.78857887,0.78823644,0.8473418
13371,SLC43A2,0.68105346,0.79587775,0.7081349,0.7713578
13372,SCARF1,0.6720056,0.7301101,0.6939013,1.891159
13373,RILP,0.6632978,0.7200357,0.682647,5.7688694
13374,PRPF8,0.6939776,0.81363446,0.86879784,0.8484019
13375,TLCD2,0.6475524,5.3471737,0.6651091,5.348692
13376,WDR81,0.68823266,2.6098986,0.73926806,0.86626816
13377,SERPINF2,0.6325567,0.7277925,0.6490153,5.0196457
13378,SERPINF1,0.69784707,0.7941459,0.7826516,0.8293493
13379,SMYD4,0.6718359,6.034016,0.6935113,0.73135865
13380,RPA1,0.6950799,0.8030557,0.79640347,0.8145974
13381,RTN4RL1,0.61359954,0.6854227,0.6255052,4.641386
13382,DPH1,0.68177956,6.4141884,0.7139291,0.79454416
13383,HIC1,0.6715131,0.8136394,0.69411635,0.8202453
13384,SMG6,0.6810926,0.73532015,0.70279336,0.76603717
13385,SRR,0.6105464,4.5951633,0.6239408,0.6430637
13386,TSR1,0.6837639,0.7466247,0.7103303,0.90085506
13387,SGSM2,0.6970795,0.77995276,0.7826058,0.81426555
13388,MNT,0.6893154,0.7346448,0.7331452,6.454607
13389,METTL16,0.68311447,0.73764765,0.71276736,6.4821873
13390,PAFAH1B1,0.6973571,0.8540317,0.8213645,0.81180096
13391,CLUH,0.6986016,0.82387567,0.76014954,0.80622965
13392,RAP1GAP2,0.68286586,0.7338305,0.7127757,0.7640426
13393,OR3A2,0.66519904,0.6653081,0.19376263,0.66485995
13394,OR1E1,0.17634475,0.64938056,0.64915276,0.64821506
13395,SPATA22,0.38416004,0.41176245,1.9758712,1.7198386
13396,ASPA,0.6502073,0.6789429,0.6683138,0.6935991
13397,TRPV3,0.62404966,0.64780736,0.6361174,4.82079
13398,TRPV1,0.6686278,5.9440336,0.69417,5.945311
13399,SHPK,0.66787326,0.7088644,0.6864275,2.2689548
13400,CTNS,0.6740832,0.70974225,0.6966239,0.73235327
13401,TAX1BP3,0.6952767,0.7730326,0.77085525,7.273773
13402,EMC6,0.66730446,0.7314838,0.68760544,5.893209
13403,P2RX5,0.5874226,4.2091084,0.5997858,0.608814
13404,ITGAE,0.6612301,0.70911103,0.6800099,2.0847683
13405,GSG2,0.4476641,2.531624,0.4556863,2.532671
13406,CAMKK1,0.6774904,0.72058535,0.6997409,0.8428099
13407,P2RX1,0.6356025,5.085169,0.6502457,5.088391
13408,ATP2A3,0.68346715,0.8517777,0.71451813,0.7694903
13409,ZZEF1,0.6969564,0.77513355,0.7715204,0.94738305
13410,CYB5D2,0.6725466,0.7159915,0.69295955,0.7420236
13411,ANKFY1,0.6947318,0.7550501,0.7538236,3.5582309
13412,UBE2G1,0.69103366,0.7753604,0.7445705,0.80257726
13413,SPNS3,0.4798965,2.8563387,0.48923963,2.8555222
13414,SPNS2,0.68108964,6.383613,0.716242,0.7528047
13415,MYBBP1A,0.6933526,0.78672487,0.74765086,0.92060184
13416,GGT6,0.47782788,0.4944182,0.4848645,2.841757
13417,SMTNL2,0.5722066,0.6823558,0.5828324,0.6080971
13418,ALOX15,0.4393741,1.218689,0.44759357,0.5100907
13419,PELP1,0.6940135,0.7942597,0.74711853,0.83336407
13420,ARRB2,0.68876964,0.8116984,0.7321788,0.8151909
13421,MED11,0.65026253,0.7022397,0.6677962,0.726982
13422,CXCL16,0.67672634,0.95315224,0.6977692,6.201569
13423,ZMYND15,0.5881659,0.61294883,0.5995178,0.9508066
13424,TM4SF5,0.17774138,0.655783,0.18985504,0.6000996
13425,VMO1,0.54355526,3.588997,0.55234075,0.5710994
13426,GLTPD2,0.47372034,2.7924836,0.48227808,0.5989754
13427,PSMB6,0.6934792,7.0525146,0.76357,1.0614696
13428,PLD2,0.6875018,0.7686026,0.73418236,0.7535588
13429,MINK1,0.6978098,0.81198335,0.84518874,0.81586385
13430,CHRNE,0.55929846,0.58014077,0.5678779,0.5871161
13431,C17orf107,0.57015353,0.6451385,0.58115494,3.9523556
13432,GP1BA,0.54196584,3.5656586,0.55040777,0.5641954
13433,SLC25A11,0.6934316,0.76703024,0.74486446,0.81597257
13434,RNF167,0.69666207,0.80523676,0.7566285,7.4577246
13435,PFN1,0.69509584,0.81820273,0.81361747,1.0296489
13436,ENO3,0.65936816,1.3883625,0.6770529,0.70809597
13437,SPAG7,0.6905557,0.76693016,0.7313362,1.1145759
13438,CAMTA2,0.69635755,0.7888444,0.7733071,0.7952397
13439,INCA1,0.59474874,4.3243227,0.6051409,4.324901
13440,KIF1C,0.6944511,0.8330399,0.8839439,0.8276193
13441,SLC52A1,0.43414325,0.46333587,0.44376522,1.5280423
13442,ZFP3,0.65394795,0.72085017,0.67116,5.5147686
13443,ZNF232,0.6433615,5.25879,0.65926707,5.259082
13444,USP6,0.59182715,0.621792,0.6051381,0.6192286
13445,ZNF594,0.6443843,0.683392,0.6624389,5.282735
13446,SCIMP,0.5384086,2.4007092,0.5497787,3.5184011
13447,RABEP1,0.6950613,0.7706648,0.78353876,0.7804207
13448,NUP88,0.68210465,0.74714726,0.7148419,6.423115
13449,RPAIN,0.67962253,6.3009644,0.7065913,0.7777961
13450,C1QBP,0.691232,0.7944986,0.74728,6.917953
13451,DHX33,0.6783274,6.2733846,0.7052416,2.6971667
