,name,recon_1
864,BSU08720,0.7140088
865,BSU08730,0.7301905
866,BSU08740,0.76241255
867,BSU08750,0.7096673
868,BSU08760,0.71904373
869,BSU08770,0.7103349
870,BSU08779,0.7168573
871,BSU08780,0.7465284
872,BSU08790,0.71461713
873,BSU08800,0.7990502
874,BSU08810,0.722565
875,BSU08820,0.69985783
876,BSU08830,0.72506934
877,BSU08840,0.6950591
878,BSU08850,0.7440483
879,BSU08860,0.7060784
880,BSU08870,0.75107574
881,BSU08880,0.71964705
882,BSU08890,0.7719442
883,BSU08899,0.7021503
884,BSU08900,0.72978485
885,BSU08910,0.7493597
886,BSU08920,0.75362086
887,BSU08930,0.7770726
888,BSU08940,0.6936692
889,BSU08950,0.74988186
890,BSU08960,0.7320168
891,BSU08970,0.7173474
892,BSU08980,0.7586978
893,BSU08990,0.7078158
894,BSU09000,0.7237831
895,BSU09010,0.7043351
896,BSU09020,0.70716107
897,BSU09030,0.7215283
898,BSU09040,0.72622126
899,BSU09050,0.72528714
900,BSU09060,0.74938124
901,BSU09070,0.69905937
902,BSU09080,0.7102171
903,BSU09090,0.705971
904,BSU09100,0.7057825
905,BSU09110,0.71747196
906,BSU09120,0.7262383
907,BSU09130,0.7037738
908,BSU09140,0.7381919
909,BSU09150,0.7207581
910,BSU09165,0.73834836
911,BSU09180,0.7158516
912,BSU09190,0.76900375
913,BSU09200,0.73731357
914,BSU09210,0.70521665
915,BSU09220,0.7556587
916,BSU09230,0.7136975
917,BSU09240,0.7101492
918,BSU09250,0.70282304
919,BSU09259,0.7255635
920,BSU09260,0.71446514
921,BSU09270,0.71689636
922,BSU09280,0.710057
923,BSU09290,0.83138067
924,BSU09300,0.70319146
925,BSU09310,0.70369935
926,BSU09320,0.7128624
927,BSU09330,0.7108185
928,BSU09340,0.7158688
929,BSU09350,0.7566489
930,BSU09360,0.73766017
931,BSU09370,0.7183097
932,BSU09380,0.74782795
933,BSU09390,0.7323239
934,BSU09400,0.7532855
935,BSU09410,0.7368627
936,BSU09420,0.7213032
937,BSU09430,0.7381805
938,BSU09440,0.70128214
939,BSU09450,0.76709735
940,BSU09460,0.77769977
941,BSU09470,0.7552459
942,BSU09480,0.70593816
943,BSU09490,0.7005513
944,BSU09500,0.7058968
945,BSU09510,0.7622871
946,BSU09520,0.7553764
947,BSU09530,0.71941376
948,BSU09540,0.7068665
949,BSU09550,0.7054862
950,BSU09560,0.714458
951,BSU09570,0.7147373
952,BSU09590,0.72782445
953,BSU09600,0.82027024
954,BSU09610,0.7214099
955,BSU09620,0.7096257
956,BSU09630,0.699046
957,BSU09640,0.72855526
958,BSU09650,0.7429198
959,BSU09660,0.7007859
960,BSU09670,0.7073637
961,BSU09680,0.7400234
962,BSU09690,0.77501893
963,BSU09700,0.7626525
964,BSU09710,0.69182706
965,BSU09720,0.70007104
966,BSU09730,0.7101269
967,BSU09740,0.7637198
968,BSU09750,0.716378
969,BSU09760,0.7056025
970,BSU09770,0.71064067
971,BSU09780,0.76444185
972,BSU09790,0.7039026
973,BSU09800,0.774467
974,BSU09810,0.7282613
975,BSU09830,0.77539164
976,BSU09840,0.7348135
977,BSU09850,0.7395359
978,BSU09860,0.7262821
979,BSU09870,0.71581817
980,BSU09880,0.71805114
981,BSU09889,0.7280033
982,BSU09890,0.75897866
983,BSU09900,0.7472975
984,BSU09910,0.719341
985,BSU09920,0.7048657
986,BSU09930,0.69961685
987,BSU09940,0.76143277
988,BSU09950,0.707812
989,BSU09958,0.7364715
990,BSU09965,0.71584666
991,BSU09980,0.7027803
992,BSU09990,0.7225971
993,BSU10000,0.7234805
994,BSU10009,0.7865889
995,BSU10010,0.73148906
996,BSU10020,0.729554
997,BSU10030,0.71086776
998,BSU10040,0.70062494
999,BSU10050,0.7096913
